UPC,Description,Cost,QoH,Special Price Method,Unit Price,Group Price,Group Qty,Start Date,End Date,Net Sales,Foodstamp,Scale,Scanned Count
8861472013415,TOK MISHTI DOI ,10,-59,,,,,,,0,TRUE,FALSE,0
8861473811096,CHANAR JILABI ,9,-30,,,,,,,0,TRUE,FALSE,0
8885009010654,HORINA HL,3.99,-1,,,,,,,0,TRUE,FALSE,0
8885009012580,BATA BLOCK ,4.5,-30,,,,,,,0,TRUE,FALSE,0
8885009012665,KATLA STEAK 500G ,4.99,13,,,,,,,0,TRUE,FALSE,0
8885009014829,Hilsha Steak 500g (Saf-A) ,7.5,-7,,,,,,,0,TRUE,FALSE,0
8885009015062,Dried Fish - Sea King - Lotia ,0,-19,,,,,,,0,TRUE,FALSE,0
8885009015086,lotia sutki,5.99,10,,,,,,,0,TRUE,FALSE,0
8885009015819,DRIED FISH,3.99,-11,,,,,,,0,TRUE,FALSE,0
8889779140023,KAZI FROZEN GREEN ( BEEN / SEE ,2.5,30,,,,,,,0,TRUE,FALSE,0
8889779140085,KAZI GREEN OLIVE ,2.25,17,,,,,,,0,TRUE,FALSE,0
8889779140115,KAZI JACKFRUIT SEED ,2,30,,,,,,,0,TRUE,FALSE,0
8889779140122,Data Shak 300g ,1.49,48,,,,,,,0,TRUE,FALSE,0
8889779140450,KAZI LATI ,2,6,,,,,,,0,TRUE,FALSE,0
8889779140573,FROZEN KAZI MANGO CUT 500 GR ,2,29,,,,,,,0,TRUE,FALSE,0
8889779141020,KAZI KHEJUR PATELI GUR ,5.15,-2,,,,,,,0,TRUE,FALSE,0
8889779170419,KAZI SHREDDED COCNUT ,2.25,38,,,,,,,0,TRUE,FALSE,0
8889779512028,KAZI PLAIN PARATA ,5,6,,,,,,,0,TRUE,FALSE,0
8901023007675,Nupur henna 120g ,2,0,,,,,,,0,TRUE,FALSE,0
8901030083037,RED LABEL TEA 450G ,3.95,28,,,,,,,0,TRUE,FALSE,0
8901030807176,Horlicks Classic 500g ,5.75,4,,,,,,,0,TRUE,FALSE,0
8901030807213,HORLICKS 1KG ,9.99,6,,,,,,,0,TRUE,FALSE,0
8901030820014,Horlicks Junior Vanilla 500g ,6.75,8,,,,,,,0,TRUE,FALSE,0
8901030836725,LUX SOAP 150 GR ,1.25,250,,,,,,,0,TRUE,FALSE,0
8901031015976,White Musk Incense Stick ,5,2,,,,,,,0,TRUE,FALSE,0
8901058000269,MAGGIE 4 PACK,1.45,0,,,,,,,0,TRUE,FALSE,0
8901058895742,MAGGI KETCHUP ,2.04,32,,,,,,,0,TRUE,FALSE,0
8901063136687,BRITANNIA NICE TIME ,0.9,0,,,,,,,0,TRUE,FALSE,0
8901063165830,BRITANNIA TREAT CHOCO ,0.89,8,,,,,,,0,TRUE,FALSE,0
8901063165847,BRITANNIA TREAT ,0.85,18,,,,,,,0,TRUE,FALSE,0
8901063166165,BRITANIA TREAT BURST ,1.35,8,,,,,,,0,TRUE,FALSE,0
8901063166257,Brtiania Tiger COCO ,0.75,-2,,,,,,,0,TRUE,FALSE,0
8901063166271,Britania Tiger STRAWBRY ,0.75,-8,,,,,,,0,TRUE,FALSE,0
8901063242029,BRITANIA TREAT JIMJAM ,0.95,12,,,,,,,0,TRUE,FALSE,0
8901155101326,GITS GULAB JAMUN ,4.5,2,,,,,,,0,TRUE,FALSE,0
8901155106215,GITS KHATTA DHOKLA ,0.89,116,,,,,,,0,TRUE,FALSE,0
8901155110212,GITS RAVA DOSA ,0.89,119,,,,,,,0,TRUE,FALSE,0
8901155133211,GITS NYLON KHAMAN ,0.89,120,,,,,,,0,TRUE,FALSE,0
8901155144224,GITS ROSE FALOODA ,1.12,119,,,,,,,0,TRUE,FALSE,0
8901207003936,DABUR KEORA WATER,1.75,15,,,,,,,0,TRUE,FALSE,0
8901207011139,Meswak toothpaste ,3,6,,,,,,,0,TRUE,FALSE,0
8901207017025,Glucon-d 500G ,3.35,8,,,,,,,0,TRUE,FALSE,0
8901207036590,DABUR MUSTARD OIL ,2.5,4,,,,,,,0,TRUE,FALSE,0
8901207900839,HAJMULA TABLET ,1.25,2,,,,,,,0,TRUE,FALSE,0
8901248104067,NAVARANTA OIL ,7.5,8,,,,,,,0,TRUE,FALSE,0
8901396350309,Dettol 250ml ,4,2,,,,,,,0,TRUE,FALSE,0
8901441013012,Lizzat papad ,1.19,11,,,,,,,0,TRUE,FALSE,0
8901441015016,UAD PAPAD ,1.35,1,,,,,,,0,TRUE,FALSE,0
8901491103084,KURKURE GREEN ,0.5,-57,,,,,,,0,TRUE,FALSE,0
8901491103442,KURKURE TOMATO ,0.5,-56,,,,,,,0,TRUE,FALSE,0
8901542001673,Glucon-d ,2.35,6,,,,,,,0,TRUE,FALSE,0
8901552005067,ASHOKA PAV BHAJI ,1.45,34,,,,,,,0,TRUE,FALSE,0
8901552007122,ASHOKA PANEER MAKHANI ,1.45,40,,,,,,,0,TRUE,FALSE,0
8901552011587,ASHOKA KASHMIRI DUM ALO ,1.45,36,,,,,,,0,TRUE,FALSE,0
8901552014274,AKF BR TANDOORI NAAN,2.04,15,,,,,,,0,TRUE,FALSE,0
8901552014458,ASHOKA RED CHILI PICKEL ,1.75,2,,,,,,,0,TRUE,FALSE,0
8901552018852,PUNJABI SAMSOSA,2.39,-11,,,,,,,0,TRUE,FALSE,0
8901552019002,AKF SAMOSA PUNJABI,10.33,-10,,,,,,,0,TRUE,FALSE,0
8901552021272,AK PST GIN/GAR 700G,3.5,-7,,,,,,,0,TRUE,FALSE,0
8901552023184,tandoori naan ,4.5,-66,,,,,,,0,TRUE,FALSE,0
8901552023641,ASHOKA SWEET MANGO ,2,23,,,,,,,0,TRUE,FALSE,0
8901552023719,ASHOKA PUNJABI SAMOSA 25PC ,10,-10,,,,,,,0,TRUE,FALSE,0
8901552026604,KHANSAAMA PUFF PASTRY ,2.21,14,,,,,,,0,TRUE,FALSE,0
8901571001033,ENO LEMON 100G ,2.49,0,,,,,,,0,TRUE,FALSE,0
8901571001064,ENO REGULAR ,2.5,-2,,,,,,,0,TRUE,FALSE,0
8901571003266,ENO ORANGE ,2.5,0,,,,,,,0,TRUE,FALSE,0
8901571011001,ENO BLUE ,3.5,-3,,,,,,,0,TRUE,FALSE,0
8901571011032,ENO LEMON ,2.5,-5,,,,,,,0,TRUE,FALSE,0
8901595862726,DARK SOY SAUCE ,1.25,36,,,,,,,0,TRUE,FALSE,0
8901595862733,CHINGS GREEN CHILLI SAUCE ,1.2,26,Group-Threshold,1.99,1.99,2,Thu Mar 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 05 2024 04:00:00 GMT-0400 (Eastern Daylight Time),0,TRUE,FALSE,0
8901595862740,RED CHILLI SAUCE ,1.25,,,,,,,,0,TRUE,FALSE,0
8901595873241,CHINGS SCHEZWAN SAUCE ,1.58,32,,,,,,,0,TRUE,FALSE,0
8901696552021,KITCHEN KING 10 LB ,9.75,1,,,,,,,0,TRUE,FALSE,0
8901701103101,Hesh amla powder ,2,4,,,,,,,0,TRUE,FALSE,0
8901738410005,PANKAJ PAPAD,1.26,46,,,,,,,0,TRUE,FALSE,0
8901747002444,WB INSTANT GINGER TEA ,3.39,14,,,,,,,0,TRUE,FALSE,0
8901747002468,WB INSTANT CARDAMOM TEA ,3.3,6,,,,,,,0,TRUE,FALSE,0
8901747003670,WAGH BAKRI TEA 2LB ,12,7,,,,,,,0,TRUE,FALSE,0
8901747003687,WAGH BAKRI 1LB ,3.66,30,,,,,,,0,TRUE,FALSE,0
8901808004769,WEIKFIELD FALOODS MIX ROSE ,2.35,8,,,,,,,0,TRUE,FALSE,0
8901810000278,Myrrh Incense Stick ,5,6,,,,,,,0,TRUE,FALSE,0
8902089010050,TEZ MUSTARD OIL ,4.5,2,,,,,,,0,TRUE,FALSE,0
8902167000263,MDH CURRY POWDER ,1.25,14,,,,,,,0,TRUE,FALSE,0
8902167000294,MDH T-PLUS MASALA ,1.16,18,,,,,,,0,TRUE,FALSE,0
8902579100025,FROOTI DRINK MANGO ,0.33,-89,,,,,,,0,FALSE,FALSE,0
8902579130183,FROOTI MANGO PULP 14.14 OZ,2.31,-3,,,,,,,0,TRUE,FALSE,0
8903662010146,DUNAR BAS RICE 10LB ,12.49,-1,,,,,,,0,TRUE,FALSE,0
8903662010344,DUNAR 10 LBS,14,-2,,,,,,,0,TRUE,FALSE,0
8904013000007,SAT-ISABGOL 200G ,3.6,-2,,,,,,,0,TRUE,FALSE,0
8904013000014,SAT-ISABGOL 100G ,3.7,-4,,,,,,,0,TRUE,FALSE,0
8904049678928,SHAD LONG GRAIN BASMATI RICE 1 ,6.5,7,,,,,,,0,TRUE,FALSE,0
8904063210012,GULAB JAMUN ,5.5,-4,,,,,,,0,TRUE,FALSE,0
8904063210029,HR RASGULLA ,5.5,4,,,,,,,0,TRUE,FALSE,0
8904063210425,HR LONG GULAB JAMUN ,5.5,0,,,,,,,0,TRUE,FALSE,0
8904063253231,HR RASMALAI ,5.5,2,,,,,,,0,TRUE,FALSE,0
8904067700519,JABSON ROASTED CHANA ,1.07,26,,,,,,,0,TRUE,FALSE,0
8904067702483,JABSONS SPICY CHANA ,1.4,8,,,,,,,0,TRUE,FALSE,0
8904083512301,MANTRA MUSTARD SEED 7OZ ,1.84,24,,,,,,,0,TRUE,FALSE,0
8904109411144,PATANJALI WHEAT FLOUR ATTA ,11,0,,,,,,,0,TRUE,FALSE,0
8904109489228,PATANJALI HONEY ,3.5,0,,,,,,,0,TRUE,FALSE,0
8904209303561,AACHI MUTTON MASALA ,2.6,11,,,,,,,0,TRUE,FALSE,0
8904422700710,PATANJALI ATTA 22LB ,16,10,,,,,,,0,TRUE,FALSE,0
8904422700727,PATANJALI ATTA 11LB ,8.5,0,,,,,,,0,TRUE,FALSE,0
8906001055525,MOTHERS SWEET LIME PICKLE ,3.5,4,,,,,,,0,TRUE,FALSE,0
8906001467892,SHAHNAZ DIABATIC RICE 20 LB ,18,4,,,,,,,0,TRUE,FALSE,0
8906005503282,BIKAJI SOAN PAPADI 500 GM ,3.5,-2,,,,,,,0,TRUE,FALSE,0
8906010369842,SOAN CAKE ,1.64,15,,,,,,,0,TRUE,FALSE,0
8906021120432,AACHI CHICKEN 65 ,2.6,19,,,,,,,0,TRUE,FALSE,0
8906021129022,AACHI KASHMIRI CHILI ,2.6,10,,,,,,,0,TRUE,FALSE,0
8906021129176,AACHI GOBI MACHURIAN MIX ,3,4,,,,,,,0,TRUE,FALSE,0
8906040912766,GHARGE KEWRA WATER ,2.2,-10,,,,,,,0,TRUE,FALSE,0
8906063831549,kangana herbal henna ,1,23,,,,,,,0,TRUE,FALSE,0
8906074820785,KB BADAM BISCUITS ,4,2,,,,,,,0,TRUE,FALSE,0
8906076272216,ZEEBA BASMAT RICE 10LB ,9.62,3,,,,,,,0,TRUE,FALSE,0
8908001778053,KINGS FALOOODAMIX SAFFRON ,1.75,0,,,,,,,0,TRUE,FALSE,0
8908001778114,KINGS FALOODAMIX PISTA ,1.75,2,,,,,,,0,TRUE,FALSE,0
8908001778138,KINGS FALOODA MIX RASPBERRY ,1.75,2,,,,,,,0,TRUE,FALSE,0
8908001778183,KINGS FALOOODAMIX RABDI ,1.75,4,,,,,,,0,TRUE,FALSE,0
8908001778282,KINGS FALOOVA SEV YELLOW ,1.75,6,,,,,,,0,TRUE,FALSE,0
8908001778299,KINGS FALOOVA SEV WHITE ,1.75,-1,,,,,,,0,TRUE,FALSE,0
8908003115924,KARACHI BADAM PISTA ,3.5,32,,,,,,,0,TRUE,FALSE,0
8908003115979,BISC KARACHI CASHEW BISCUITS ,2.75,0,,,,,,,0,TRUE,FALSE,0
8908003750194,CRANE BEETLE NUT ,1.5,39,,,,,,,0,TRUE,FALSE,0
8908003750224,CRANE SWEET BETEL NUT ,1.5,32,,,,,,,0,TRUE,FALSE,0
8908004010822,KARACHI FRUIT BISCUITS ,2.75,2,,,,,,,0,TRUE,FALSE,0
8908013741007,RAJA CHUNA ,0.95,5,,,,,,,0,TRUE,FALSE,0
8935039500509,AJI-NOMOTO ,4.75,2,,,,,,,0,TRUE,FALSE,0
8941100291344,Corn Soup (Maggi) ,1.49,64,,,,,,,0,TRUE,FALSE,0
8941100291351,Thai Soup (Maggi) ,1.49,-99,,,,,,,0,TRUE,FALSE,0
8941100294840,Maggi Noodles Family ,4,-121,,,,,,,6.99,TRUE,FALSE,0
8941100295168,MAGGI 12pk ,4.99,-4,,,,,,,0,TRUE,FALSE,0
8941100295670,MAGGI MAGIC MASALA,0.04,-32,Split-Package,0.3,1.99,6,,,0,TRUE,FALSE,0
8941100510056,R TURMERIC 500G,5.49,15,,,,,,,0,TRUE,FALSE,0
8941100510216,RADHUNI CORIENDER PWD 500,4.99,17,,,,,,,0,TRUE,FALSE,0
8941100511008,Panch Poran Whole (Radhuni) ,1.25,36,,,,,,,0,TRUE,FALSE,0
8941100511039,Radhuni Garam Masala Powder 10 ,2.35,20,,,,,,,0,TRUE,FALSE,0
8941100511053,Radhuni Chatpati Masala ,1.67,1,,,,,,,0,TRUE,FALSE,0
8941100511084,RADHUNI BORHANI MASALA ,1.25,228,,,,,,,0,TRUE,FALSE,0
8941100511145,RADHUNI MEAT CURRY ,1.17,110,,,,,,,0,TRUE,FALSE,0
8941100511206,Radhuni Meat Masala ,1.25,-34,,,,,,,0,TRUE,FALSE,0
8941100511213,Radhuni Rezala Masala ,1.25,44,,,,,,,0,TRUE,FALSE,0
8941100511282,Radhuni Chicken Masala ,1.25,62,,,,,,,0,TRUE,FALSE,0
8941100511329,Radhuni Beef masala ,1.25,29,,,,,,,0,TRUE,FALSE,0
8941100511374,Radhuni Biryani Masala ,1.25,-4,,,,,,,0,TRUE,FALSE,0
8941100511381,Radhuni Hyderabadi Biryani Mas ,1.25,65,,,,,,,0,TRUE,FALSE,0
8941100511398,Radhuni Kachchi Biryani Masala ,1.25,48,,,,,,,0,TRUE,FALSE,0
8941100511404,RADHYNI TEHARI MASALA ,1.17,84,,,,,,,0,TRUE,FALSE,0
8941100511411,Radhuni Chicken Tandoori Masal ,1.25,49,,,,,,,0,TRUE,FALSE,0
8941100511428,RADHUNI KALA BUNA,1.5,17,,,,,,,0,TRUE,FALSE,0
8941100511633,RAD CHILLI 200G,2.25,2,,,,,,,0,TRUE,FALSE,0
8941100511671,RADHUNI CHILI POWDER 500 ,3.96,-12,,,,,,,0,TRUE,FALSE,0
8941100511688,RADHUNI TURMARIC 500 ,3.96,-7,,,,,,,0,TRUE,FALSE,0
8941100511695,RADHUNI CORIENDER 500 ,3.96,-22,,,,,,,0,TRUE,FALSE,0
8941100511701,Radhuni Cumin ,6.49,-10,,,,,,,0,TRUE,FALSE,0
8941100511725,Radhuni Halim Mix ,1.5,-55,,,,,,,0,TRUE,FALSE,0
8941100511763,kasundi radhuni ,2.5,-33,,,,,,,0,TRUE,FALSE,0
8941100511787,RADHUNI KHICHURI MIX ,2.99,-9,,,,,,,0,TRUE,FALSE,0
8941100511831,RADHUNI FALOODA MIX ,2.25,10,,,,,,,0,TRUE,FALSE,0
8941100512180,CHASHI CHINIGURA RICE ,21.99,-3,,,,,,,0,TRUE,FALSE,0
8941100512654,Radhuni Musterd Oil (500ml) ,3.25,-71,,,,,,,0,TRUE,FALSE,0
8941100512661,Radhuni Musterd Oil 1000G ,6.49,-42,,,,,,,0,TRUE,FALSE,0
8941100513217,RUCHI BAR-B-Q ,2.25,-2,,,,,,,0,TRUE,FALSE,0
8941100513224,RUCHI HOT CHANACHUR 300 ,1.99,-41,,,,,,,0,TRUE,FALSE,0
8941100513521,RUCHI BAR-B-Q CHANACHUR,3.25,-25,,,,,,,0,TRUE,FALSE,0
8941100513712,Jhal Muri 35gm (Ruchi) ,0.59,26,,,,,,,0,TRUE,FALSE,0
8941100513934,RUCHI MURI 500G ,2.5,-67,,,,,,,0,TRUE,FALSE,0
8941100514481,RUCHI CHUTNEY,0.6,30,,,,,,,0,TRUE,FALSE,0
8941100514771,SAT - ISABGOL 100GM ,1.99,38,,,,,,,0,TRUE,FALSE,0
8941100654408,Taza loose 400Gms ,3.99,27,,,,,,,0,TRUE,FALSE,0
8941114000550,BONOFUL B-TOAST,2,-7,,,,,,,0,TRUE,FALSE,0
8941114002677,KISWAN NOODLES ,10,-2,,,,,,,0,TRUE,FALSE,0
8941114003858,Bonoful Laccha Semai ,2.75,32,,,,,,,0,TRUE,FALSE,0
8941114006057,KISHWAN HORLICKS ,2,17,,,,,,,0,TRUE,FALSE,0
8941114006095,corriader powder 7oz,1.29,6,,,,,,,0,TRUE,FALSE,0
8941114006231,TEA TIME COOKIES ,4.67,5,,,,,,,0,TRUE,FALSE,0
8941133003846,SINGARA 25 PCS ,7.99,-1,,,,,,,0,TRUE,FALSE,0
8941133003907,SAF HALAL CHICKEN SPRING ROLL,7.5,-12,,,,,,,0,TRUE,FALSE,0
8941133003914,Halal Chicken Shami ,6.99,146,,,,,,,0,TRUE,FALSE,0
8941133003921,Halal Beef Samosa ,7.5,191,,,,,,,0,TRUE,FALSE,0
8941133003938,Halal Chicken Samosa ,6.99,195,,,,,,,0,TRUE,FALSE,0
8941133003952,BEEF SHAMI KABAB ,7.99,6,,,,,,,0,TRUE,FALSE,0
8941133004027,BK SWEET CURD DESHI- BAGURA DOI,9.5,-8,,,,,,,0,TRUE,FALSE,0
8941152000314,Danish Lexus Cracker Biscuit ,2.49,4,,,,,,,0,TRUE,FALSE,0
8941153048889,NAJ HARLICKS BISCUIT 350 GR ,2,0,,,,,,,0,TRUE,FALSE,0
8941153048964,SHAD TAL MISRI ,2,24,,,,,,,0,TRUE,FALSE,0
8941153049701,SHAD DRY BOROI JAR 250 GR ,2.5,21,,,,,,,0,TRUE,FALSE,0
8941153049817,NAJ SWEET TOAST ,2,8,,,,,,,0,TRUE,FALSE,0
8941153049831,NAJ BABY TOAST 350 GR ,2,2,,,,,,,0,TRUE,FALSE,0
8941153600322,KRISHI CHINIGURA RICE 10 LB ,14,2,,,,,,,0,TRUE,FALSE,0
8941153602753,SHAD JAR CHILLI POWDER 14 OZ ,3,12,,,,,,,0,TRUE,FALSE,0
8941153602760,SHAD TURMARIC POWDER JAR 14 OZ ,3,12,,,,,,,0,TRUE,FALSE,0
8941153602791,SHAD CURRY POWDER JAR 500 GR ,3,8,,,,,,,0,TRUE,FALSE,0
8941153602838,SHAD GARLIC POWDER JAR 7 OZ ,2,24,,,,,,,0,TRUE,FALSE,0
8941153602845,SHAD GINGER POWDER 7OZ ,2,36,,,,,,,0,TRUE,FALSE,0
8941154030210,MR.TWIST ,0.5,-48,,,,,,,0,TRUE,FALSE,0
8941154030418,BOMBAY POTATO CHIPS ,0.5,402,,,,,,,0,TRUE,FALSE,0
8941154030975,Bombay Chinigura ,12.99,-21,,,,,,,0,TRUE,FALSE,0
8941154031408,bombay chanachur ,2.99,19,,,,,,,0,TRUE,FALSE,0
8941154035734,CHIPS,0.39,5,,,,,,,0,TRUE,FALSE,0
8941154070087,SAF COCONUT MINI PURI ,2.99,6,,,,,,,0,TRUE,FALSE,0
8941154070155,BK SINGRA VEG,,2,,,,,,,0,TRUE,FALSE,0
8941154070339,GOLDA FISH ,18,3,,,,,,,0,TRUE,FALSE,0
8941154070643,HILSHA EGG BLK 200G ,9.99,44,,,,,,,0,TRUE,FALSE,0
8941154070940,BK LOTI-CHINGRI BHUNA,4.99,-17,,,,,,,0,TRUE,FALSE,0
8941154071534,MMZ TAPOSHI FISH 500GM,7.5,8,,,,,,,0,TRUE,FALSE,0
8941154071718,TINY SHRIMP,,0,,,,,,,0,TRUE,FALSE,0
8941154071770,FATHER'S MOONG DAL-SPLIT BEANS,2.99,-13,,,,,,,0,TRUE,FALSE,0
8941154071787,FATHER'S MOONG DAL 4LB-SPLIT BEANS,5.5,-2,,,,,,,0,TRUE,FALSE,0
8941154072159,SAF STAR BIAM,,2,,,,,,,0,TRUE,FALSE,0
8941154072210,BK SHOR DOI,9.5,-4,,,,,,,0,TRUE,FALSE,0
8941154078113,BK MUGHLAI PARATHA,2.5,-12,,,,,,,0,TRUE,FALSE,0
8941154079011,BK PLAIN PARATHA FAMILY PACK 30pcs,5.99,-17,,,,,,,0,TRUE,FALSE,0
8941154079493,CHINGRI MALAI CURRI-SHRIMP MALAI CURRY,8.99,-17,,,,,,,0,TRUE,FALSE,0
8941154079912,BK KOI MACHER JHOL WITH FUL KOPI,5.99,-17,,,,,,,0,TRUE,FALSE,0
8941155013502,Cocola Noodles ,1.25,-1,,,,,,,0,TRUE,FALSE,0
8941158190033,SHAD KALIZIRA,15,-8,,,,,,,0,TRUE,FALSE,0
8941158190804,NAJ LYCHEE JUICE 285 ML ,0.45,-38,,,,,,,0,TRUE,FALSE,0
8941159008191,SHAD KHOLA TOAST,,,,,,,,,0,TRUE,FALSE,0
8941187100409,SHAD MARIE SALTED,0,-5,,,,,,,0,TRUE,FALSE,0
8941192001128,Shefa Black Seeds Oil (200g) ,5.99,32,,,,,,,0,TRUE,FALSE,0
8941192002743,Date's Moalasse 600gm (RK) ,3.99,28,,,,,,,0,TRUE,FALSE,0
8941192004013,Bakers (RK) Dry Cake Rusk ,1.99,4,,,,,,,0,TRUE,FALSE,0
8941192005768,Kala Bhuna Masala ,1.25,100,,,,,,,0,TRUE,FALSE,0
8941192007038,MURI RK 400GM ,1.75,4,,,,,,,0,TRUE,FALSE,0
8941192007175,Ranna kalijeera rice 10lb ,12.5,4,,,,,,,0,TRUE,FALSE,0
8941192007540,Rice Flour (RK) 4lb ,3.99,20,,,,,,,0,TRUE,FALSE,0
8941193311752,ISPAHANI LEXUS BIS ,1.75,46,,,,,,,0,TRUE,FALSE,0
8941193314555,Ispahani Tea Loose(400g) ,3.5,-59,,,,,,,0,TRUE,FALSE,0
8941193400067,GH SPRING ROLL PASTRY ,1.5,49,,,,,,,0,TRUE,FALSE,0
8941193401354,GH LAL SHAG ,1.99,12,,,,,,,0,TRUE,FALSE,0
8941193401361,GH SAAG ,1.49,54,,,,,,,0,TRUE,FALSE,0
8941194002536,MR COOKIE FAMILY 250 GR ,1.5,4,,,,,,,0,TRUE,FALSE,0
8941197301421,FB LAL SHAK,2.25,24,,,,,,,0,TRUE,FALSE,0
8941197301551,AMINA KOI FISH BHUNA,5,-6,,,,,,,0,TRUE,FALSE,0
8941197301575,FB SHREDDED COCONUT,2.25,24,,,,,,,0,TRUE,FALSE,0
8941199107601,HABBI MANGO JUICE 1000ML ,1.5,0,,,,,,,0,TRUE,FALSE,0
8941199107649,SHAD BROKEN RICE,5,7,,,,,,,0,TRUE,FALSE,0
8961000024156,MARHABA KEWRA WATER ,1.46,4,,,,,,,0,TRUE,FALSE,0
8961003011733,BAKERI COCO ,0.87,10,,,,,,,0,TRUE,FALSE,0
8961003014017,BAKERI BISTIKS ,0.88,8,,,,,,,0,TRUE,FALSE,0
8961008217604,NESTLE MILK POWDR 350G ,5.21,31,,,,,,,0,TRUE,FALSE,0
8961008218021,NESTLE MILK PDR 850G ,10.41,9,,,,,,,0,TRUE,FALSE,0
8961100331802,KHUSHVU RICE 20LBS ,21.99,-21,,,,,,,0,TRUE,FALSE,0
8963758119856,Keski Block 400g (Tiger) ,2.75,-9,,,,,,,0,TRUE,FALSE,0
8964000008904,VITAL TEA GREEN TEA ,3.75,3,,,,,,,0,TRUE,FALSE,0
8964000022603,FRUITI-O MANGO ,4.33,-12,,,,,,,0,TRUE,FALSE,0
8964000122037,HMDRAD ROOHAFZA ,2.375,-20,,,,,,,0,TRUE,FALSE,0
8964000379035,SAC BIRYANI ,1.75,3,,,,,,,0,TRUE,FALSE,0
8964000379073,SAC KEWRA ,1.75,2,,,,,,,0,TRUE,FALSE,0
8964000379080,SAC KORMA ,1.75,7,,,,,,,0,TRUE,FALSE,0
8964000379110,SAC MANGO ,1.75,14,,,,,,,0,TRUE,FALSE,0
8964000379165,SAC STRAWBERRY ,1.75,0,,,,,,,0,TRUE,FALSE,0
8964000660928,PAKOLA ,0.67,169,,,,,,,0,TRUE,FALSE,0
8964000660935,PAKOLA APPLE ,0.66,34,,,,,,,0,TRUE,FALSE,0
8964000684078,GLUCO ,0.66,23,,,,,,,0,TRUE,FALSE,0
8964000818862,VITAL FRIED ONION ,2.75,0,,,,,,,0,TRUE,FALSE,0
8964000825068,pheny,1.5,0,,,,,,,0,TRUE,FALSE,0
8964000843512,FRUITI-O LYCHEE ,4.34,9,,,,,,,0,TRUE,FALSE,0
8964001207207,JJ FRIED ONION ,1.95,6,,,,,,,0,TRUE,FALSE,0
8964001400349,VITAL KASMIRI TEA ,2.86,30,,,,,,,0,TRUE,FALSE,0
8964001400776,VITAL LEMON GRASS TEA JAR ,3.18,6,,,,,,,0,TRUE,FALSE,0
8964002574117,JJ PHENI ,2,31,,,,,,,0,TRUE,FALSE,0
8964002574223,JJ TEA RUSK ,1.63,37,,,,,,,0,TRUE,FALSE,0
8964002574896,JJ FALOODA MIX ,2,21,,,,,,,0,TRUE,FALSE,0
8964002574902,JJ FALOODA MIX RABRI ,2,14,,,,,,,0,TRUE,FALSE,0
8964002575114,JJ PUDDING MIX ,0.95,36,,,,,,,0,TRUE,FALSE,0
9556074988115,KAWAN PLAIN PARATHA,9.38,-17,,,,,,,0,TRUE,FALSE,0
9556587323106,KAWAN CHAPATTI ,1.83,-2,,,,,,,0,TRUE,FALSE,0
9556587988107,KAwan patatha sm ,1.7,-56,,,,,,,0,TRUE,FALSE,0
9575718003793,NAZIRSHAIL PERBOILED RICE 20 L ,15,9,,,,,,,0,TRUE,FALSE,0
9717989179382,Curd Deshi Doi (BK) ,9.5,-21,,,,,,,0,TRUE,FALSE,0
9788504750010,NATURE WHEAT FLOUR ,3.19,14,,,,,,,0,TRUE,FALSE,0
9788505750019,NATURE WHEAT FLOUR 5 LB ,7.19,9,,,,,,,0,TRUE,FALSE,0
9788537750025,NATURE WHEAT ,9.69,3,,,,,,,0,TRUE,FALSE,0
